W(u),W(v),d4,d3,var4,var3,w_centrality,uw_centrality,sign,score
172.0,-332.0,-0.31609446752678766,-0.5985915492957746,94.28448337797323,125.74642910466332,0.0,9.67061281772406e-05,1.0,0.061224489795918366
172.0,55.0,0.5198833819241983,0.7593984962406015,30.890632651757887,25.77585473116754,0.0,0.00010197755012263633,1.0,0.25
172.0,200.0,0.8978828857698306,1.273109243697479,27.697015044308234,19.4145480977201,0.0020875467304038733,0.00011596210394216504,1.0,0.5714285714285714
172.0,47.0,0.5320353131419081,0.7629310344827587,28.016335662047027,22.0604381250933,0.0,0.00011690661445094005,1.0,0.18181818181818182
172.0,-137.0,0.013813539011264352,-0.01680672268907563,26.0617753663994,18.55667836754955,0.0,0.00011249822950625227,1.0,0.3333333333333333
172.0,-129.0,0.13364999534320574,0.1474820143884892,30.15114487153365,25.331961145884737,0.0,9.754969422080208e-05,-1.0,-0.17647058823529413
172.0,-225.0,-0.22135664069922098,-0.38333333333333336,31.558292353634858,26.931938633193862,0.0,0.00011409154863047723,1.0,0.058823529411764705
172.0,123.0,0.7619886474848306,1.0683760683760684,29.87919103432088,24.724918381570742,0.00032175032175032174,0.00011674405726292249,-1.0,-0.09090909090909091
172.0,-304.0,-0.30197171805525186,-0.45422535211267606,43.348428731847044,45.20284427412532,0.0,9.67061281772406e-05,-1.0,-0.0967741935483871
172.0,616.0,1.8484218966396968,2.767605633802817,46.90808516330294,47.910466331558254,0.0,9.67061281772406e-05,0.0,0.0
172.0,13.0,0.4226415805036066,0.6029411764705882,30.543402521695015,26.1886260039071,0.0,0.00010232696300516806,1.0,0.12
172.0,21.0,0.4556415815009807,0.6585365853658537,35.976079736091485,33.71149825783972,0.0,0.00011051279566710078,1.0,0.17647058823529413
172.0,-5.0,0.3910637094493597,0.515748031496063,26.90348462953359,20.163782639818244,0.0,0.0001061816322096718,-1.0,-0.14285714285714285
172.0,275.0,1.1361218125114658,1.7301587301587302,28.74387415989336,22.460760134066906,0.008411472697186983,0.00010857351579495759,0.0,0.0
172.0,349.0,1.0750502980969785,1.6035714285714286,51.039922576194954,55.17203020993344,0.0,9.821325670369125e-05,1.0,0.13432835820895522
172.0,152.0,0.8334385787656816,1.110655737704918,29.413412749147973,23.679062942724144,0.0006894649751792609,0.00011077399221021216,1.0,0.06666666666666667
172.0,-70.0,0.20893719806763286,0.2838983050847458,28.747510436843463,23.32756941940137,0.0,0.00011453554296645255,1.0,0.2222222222222222
172.0,49.0,0.5857634802318992,0.7288135593220338,27.13177613184733,20.572953479985575,0.007193417907703622,0.00011451139215889175,-1.0,-0.2857142857142857
172.0,29.0,0.5170236620050747,0.7348484848484849,29.405065224636793,24.49216499596728,0.0,0.00010259299570874971,-1.0,-0.05263157894736842
172.0,194.0,0.8337475196979329,1.2142857142857142,29.395878113103823,24.138814016172507,0.0,0.00010422632405797368,1.0,0.40540540540540543
172.0,186.0,0.9375610199123584,1.3392857142857142,28.94732965816173,23.274503523382446,0.0030121958693387265,0.0001202829703010018,1.0,0.4444444444444444
172.0,-16.0,0.3630562112072734,0.521551724137931,27.551019784054745,22.345853858784892,0.006067291781577496,0.00011795666231819732,-1.0,-0.058823529411764705
172.0,136.0,0.7688941255680862,1.1557971014492754,27.22430658916819,21.186548089591568,0.017114818900533187,9.875456322486156e-05,-1.0,-0.17647058823529413
172.0,508.0,1.6632407609884103,2.436619718309859,44.12724718474835,43.75215249091723,0.006726113868971012,9.67061281772406e-05,-1.0,-0.14754098360655737
172.0,85.0,0.60765808529253,0.89568345323741,34.42523472568337,31.508934368750488,0.0,9.657166287739879e-05,1.0,0.08333333333333333
172.0,20.0,0.4509621692543188,0.6936619718309859,49.534816204054,54.43232717861942,0.0,9.67061281772406e-05,-1.0,-0.06976744186046512
172.0,401.0,1.3579387186629526,1.9784172661870503,41.26701946550115,40.00675272056723,0.0,9.80600155935192e-05,1.0,0.3103448275862069
172.0,-193.0,-0.06959126145172657,0.0,31.335505022522934,27.440613026819925,0.0,0.00010317879415594968,-1.0,-0.2413793103448276
172.0,-92.0,0.19339775477919455,0.3037037037037037,45.755281381890285,48.38325760704943,0.0,0.00010191308470155328,-1.0,-0.06976744186046512
172.0,-180.0,-0.029272532268205184,-0.075,31.78764838251788,28.162813620071685,0.0,9.692222272712063e-05,1.0,0.2727272727272727
172.0,-124.0,0.08470132238942088,0.13703703703703704,44.026341918352074,45.95512873468264,0.0,0.00010256789816916683,1.0,0.058823529411764705
172.0,-50.0,0.30386223591549294,0.48226950354609927,53.0603977224699,59.63847454632644,0.0,9.746586919672187e-05,-1.0,-0.06382978723404255
172.0,-119.0,-0.12083019814396789,0.0,27.003741038292933,22.484076433121018,0.0009422687994116566,0.00017241647073644982,1.0,0.2
172.0,21.0,0.4508819363975795,0.6453900709219859,32.65897366486076,29.098003583958,0.0,9.592053090417275e-05,1.0,0.14285714285714285
172.0,165.0,0.7746745562130177,1.25,35.21426225626102,32.57432432432432,0.0,0.00010487645539008685,1.0,0.36
172.0,14.0,0.4050759627841244,0.5265151515151515,30.7175865611154,25.77115739140454,0.0,0.00010085546663546162,1.0,0.2
172.0,-114.0,0.09128554899214421,0.1984126984126984,27.13037409943125,20.85290583696958,0.0,0.00010875849704153544,-1.0,-0.14285714285714285
172.0,-12.0,0.38698473631295127,0.573943661971831,38.37265160010703,37.29839994027771,0.0,9.51211512228055e-05,1.0,0.1111111111111111
172.0,-149.0,-0.04782502443792767,-0.08333333333333333,28.823075012272415,24.845238095238095,0.0,0.00013305319788781814,-1.0,-0.16666666666666666
172.0,-238.0,-0.26588386348575216,-0.43548387096774194,27.61367069970606,21.364241870184145,0.0,0.00010869265236653751,1.0,0.375
172.0,5.0,0.4087983882010054,0.6704545454545454,29.612603624368905,25.309237815416523,0.0,0.00010275351291471347,-1.0,-0.42857142857142855
172.0,-123.0,0.07412907617102903,0.11382113821138211,31.367591685579008,27.635971461755435,0.0,0.00011069192226030761,-1.0,-0.058823529411764705
172.0,-55.0,0.25123508187621424,0.4035714285714286,35.27823125709209,32.951241679467486,0.0,9.677357132291964e-05,1.0,0.18181818181818182
172.0,-7.0,0.39874077093808036,0.6116071428571429,29.806032885350128,24.60632206918642,0.06136927744070602,0.00012056941490264592,-1.0,-0.2222222222222222
172.0,89.0,0.6683685874057865,1.0260869565217392,26.244600200818628,19.623770647427378,0.00036771465342893915,0.00011740866010364344,1.0,0.25
172.0,33.0,0.4809843400447427,0.6726618705035972,27.61014567808583,21.607264369010206,0.0,9.64238197084186e-05,1.0,0.058823529411764705
172.0,73.0,0.5784003710262248,0.9090909090909091,26.10198016275226,20.356846473029044,0.0,0.00011127091039191868,1.0,0.375
172.0,547.0,1.7579737696103845,2.6156716417910446,40.05798259067842,37.75810553971714,0.0,0.00010289615252001414,1.0,0.10344827586206896
172.0,-60.0,0.26454187623004594,0.41901408450704225,37.46085914501628,36.654195490967005,0.0,9.67061281772406e-05,1.0,0.05263157894736842
172.0,5.0,0.45480407630404707,0.5877862595419847,29.411368239574966,24.082302360270248,0.0,0.00010494025606562139,-1.0,-0.05263157894736842
172.0,67.0,0.5498343199672363,0.7661870503597122,37.48210237960883,35.847661221203545,0.0,9.758186796923654e-05,1.0,0.4
172.0,-212.0,-0.08750637801589037,-0.16549295774647887,35.443896025016265,33.347073607724084,0.0,9.67061281772406e-05,1.0,0.2
172.0,70.0,0.562879339645545,0.7777777777777778,27.825026220737282,21.68747233289066,0.0,0.00010812160695615792,1.0,0.6
172.0,35.0,0.5180789984062062,0.7276119402985075,30.03752647328905,24.67084521214154,0.0017696267696267697,0.00010186951145587899,-1.0,-0.42857142857142855
172.0,-52.0,0.24673629242819844,0.3639705882352941,30.6771103250609,26.402091925331018,0.0,0.0001005008225026493,1.0,0.1891891891891892
172.0,-121.0,0.0723083757370164,0.15354330708661418,30.44553164603287,25.316252217484674,0.0,0.00010611686014050937,1.0,0.14285714285714285
172.0,26.0,0.506749912518187,0.7428571428571429,33.37604567844891,30.127188940092164,0.0,9.860079096656428e-05,-1.0,-0.1282051282051282
172.0,-204.0,-0.13474092207262342,-0.148,29.466187319400852,25.058329317269077,0.0,0.00010950476365488224,1.0,0.125
172.0,149.0,0.8592310136638068,1.2015503875968991,40.03821631000078,39.297740777606855,0.0,0.00010661788440621661,-1.0,-0.391304347826087
