W(u),W(v),d4,d3,var4,var3,w_centrality,uw_centrality,sign,score
-337.0,-299.0,-1.4399869536855838,-7.65625,156.68330681727022,506.7371031746032,0.0,0.001008145174397798,-1.0,-0.45454545454545453
-337.0,28.0,2.0781404549950544,4.666666666666667,125.66814544955979,123.46666666666667,0.0,0.004083164797450512,1.0,0.2
-337.0,98.0,0.24639949906073888,1.0138888888888888,118.41323982702407,95.70402973395932,0.0,0.000998156497866513,1.0,0.0392156862745098
-337.0,45.0,0.32309820193637623,-3.090909090909091,121.79209222472007,105.03896103896105,0.0,0.0016700440169827952,1.0,0.058823529411764705
-337.0,-22.0,-1.0916784203102963,-1.2954545454545454,110.97012039562985,82.81765327695561,0.0,0.0012059197842263936,1.0,0.1
-337.0,101.0,0.06883203290388919,0.016853932584269662,104.34561269940451,116.559036374024,0.0,0.000795876319650977,1.0,0.13333333333333333
-337.0,-34.0,-0.6788033642073885,-0.9264705882352942,108.06558238392395,82.51690079016682,0.0,0.0010355057793037883,-1.0,-0.06493506493506493
-337.0,-11.0,-0.7648424543946932,-3.65,107.9251072661466,96.34473684210526,0.0,0.002007245119490021,-1.0,-0.10638297872340426
-337.0,-52.0,-1.6605069888651978,-3.230769230769231,125.98732381873077,82.26461538461538,0.0,0.0015537143088163495,-1.0,-0.1267605633802817
-337.0,-5.0,-3.5773809523809526,-9.5,115.1044420753376,0.5,0.0002757859900717044,0.007677881963596249,1.0,0.2
-337.0,6.0,-0.34324942791762014,-0.75,123.16300592170768,37.642857142857146,0.0,0.0036710179567322507,1.0,0.2413793103448276
-337.0,-376.0,-1.6889270386266095,-3.1788990825688073,113.92222773159976,166.0185388745614,0.0,0.0006802807255367944,-1.0,-0.36
101.0,163.0,1.4152199074074074,1.5089285714285714,61.775492854769695,60.720640283140284,0.0,0.0004024806867813531,-1.0,-0.06493506493506493
101.0,-45.0,0.3616145696523947,0.8152173913043478,51.03892572918876,42.196249402771144,0.0,0.00025426596402891913,1.0,0.25
101.0,92.0,1.1787024300779458,1.2261904761904763,48.25844352992187,38.080751577739534,0.004481522338665196,0.0001724079312368701,1.0,0.09090909090909091
101.0,161.0,1.3933047755037284,1.9727272727272727,66.35779412320925,73.9350291909925,0.0,0.0002483561228594313,1.0,0.03333333333333333
101.0,313.0,1.5636420185055595,2.2884615384615383,82.331971929071,97.72180731889469,0.0,0.00034914472332873156,1.0,0.13157894736842105
101.0,5.0,0.8527485380116959,0.8690476190476191,53.072828448866154,39.39228341939185,0.0,0.0001733894792489202,-1.0,-0.15789473684210525
101.0,-132.0,0.13796419588696554,0.11206896551724138,56.37565264294376,51.76994002998501,0.0,0.0002697848385618631,1.0,0.2222222222222222
101.0,-17.0,0.6093093093093093,0.9622641509433962,81.1764280836133,108.51284815813118,0.0,0.0005993514254765057,-1.0,-0.06930693069306931
101.0,-330.0,-0.1748971193415638,-1.0454545454545454,67.32459358094856,79.75020850708924,0.0,0.0003674987569552715,-1.0,-0.056179775280898875
101.0,209.0,1.825732737208147,2.5851063829787235,51.47260882562232,41.25611988103409,0.13999433106575962,0.00017803870332846854,-1.0,-0.1
101.0,145.0,1.4899152294650686,1.89,50.564091427231496,42.92717171717172,0.0,0.00018056387059583114,1.0,0.09523809523809523
101.0,93.0,1.0440282979608821,1.4081632653061225,59.42264932831519,62.24405638544077,0.0,0.00027736151504163727,-1.0,-0.08
101.0,102.0,1.2126849145185579,2.0392156862745097,56.685359985847,53.14696175499903,0.0,0.0002062555006909925,-1.0,-0.1111111111111111
101.0,-62.0,0.539762663832802,0.7083333333333334,59.890633829062004,59.45087719298245,0.0,0.0002227262149680991,-1.0,-0.01818181818181818
101.0,-4.0,0.09931719428926133,0.3,66.54540947137498,44.22105263157895,0.003033645890788748,0.0006189564863034248,1.0,0.28
101.0,-136.0,0.35321176277312305,0.11224489795918367,62.53423062680322,45.44087944456133,0.0,0.00029467813288897927,-1.0,-0.06451612903225806
101.0,47.0,0.8163584506394332,0.9166666666666666,67.23789579200186,62.917366946778714,0.0,0.00017757594971273661,-1.0,-0.04
101.0,-26.0,0.613713687516357,0.43137254901960786,56.0491645618847,48.722966414288486,0.0,0.0001977009320166745,0.0,0.0
101.0,499.0,2.6192588485352557,4.233333333333333,62.55964384990437,68.1808988764045,0.01341545627259913,0.00022513061735545987,1.0,0.2962962962962963
101.0,-57.0,0.5477587612061939,0.4811320754716981,71.04747847142661,79.89011680143756,0.0,0.00027353472082088196,1.0,0.11428571428571428
101.0,189.0,1.3272285966460724,1.625,58.32902978841645,58.61486486486486,0.0,0.0004195285700253436,1.0,0.1044776119402985
101.0,107.0,1.1908011869436201,1.8181818181818181,52.69393060741772,43.48380355276907,0.0,0.0002016915800282742,-1.0,-0.02127659574468085
101.0,-18.0,0.7312259575179796,0.7959183673469388,52.99976250125138,52.12286976646329,0.0,0.0002860571097592716,-1.0,-0.09090909090909091
101.0,60.0,0.7282637596383941,0.9716981132075472,59.49537818534403,55.208715184186886,0.0,0.0001948019234560677,1.0,0.3023255813953488
101.0,101.0,0.949023673751512,1.4019607843137254,52.316938042643514,36.460590176664724,0.0,0.0002252709297523976,1.0,0.3157894736842105
