W(u),W(v),d4,d3,var4,var3,w_centrality,uw_centrality,sign,score
14.0,-335.0,-0.3356024506466984,-0.4444444444444444,128.97835768849149,101.68253968253968,0.0,0.0016551701642843377,1.0,0.061224489795918366
14.0,-321.0,-0.6182128074019966,-0.8611111111111112,87.24338959620222,116.46587301587302,0.0,0.0009063721465787552,-1.0,-0.0967741935483871
14.0,317.0,0.46427682350012445,3.1666666666666665,85.39121606677597,113.72988505747126,0.0,0.0009778020599926327,1.0,0.13432835820895522
14.0,202.0,1.2344569288389513,2.5,67.34853127109285,65.48387096774194,0.002803824232395661,0.0003392734516082219,1.0,0.40540540540540543
14.0,439.0,1.957703927492447,4.805555555555555,88.24046695034468,112.10396825396825,0.007208739351596494,0.0006395827816501341,-1.0,-0.14754098360655737
14.0,-11.0,0.37135802469135804,0.1111111111111111,93.21202211184594,91.98730158730159,0.0,0.000752065419642976,-1.0,-0.06976744186046512
14.0,-28.0,0.2222222222222222,0.6,92.308605693591,109.07586206896552,0.0,0.0006735876615456388,-1.0,-0.06976744186046512
14.0,-75.0,-0.05293501048218029,0.4,89.12013292998233,87.21379310344828,0.0,0.0008138700722362131,1.0,0.058823529411764705
14.0,-33.0,0.2188351920693928,-1.6333333333333333,103.21957573758124,154.72298850574714,0.0,0.0012230437072306502,-1.0,-0.06382978723404255
14.0,31.0,0.5369198312236287,0.5714285714285714,80.61077340992841,66.99470899470899,0.004458540172825887,0.0002501875599012398,1.0,0.2
14.0,0.0,0.18942080378250592,-0.9166666666666666,81.20235922695105,91.62142857142857,0.0,0.0005611384580077314,1.0,0.05263157894736842
14.0,-11.0,0.24567474048442905,-0.13333333333333333,72.27000532339633,88.25747126436781,0.001447876447876448,0.00036025340943360746,1.0,0.1891891891891892
14.0,43.0,0.6648632401562969,1.9375,76.09179871099647,74.18951612903226,0.0,0.0004733371181729618,-1.0,-0.1282051282051282
14.0,-51.0,0.24606845513413506,-1.9375,69.86725397063633,70.4475806451613,0.0,0.0005272385630427209,-1.0,-0.16666666666666666
14.0,-70.0,0.17838125665601703,0.4444444444444444,75.24007578110266,79.11111111111111,0.0,0.0005946067162659057,-1.0,-0.2
14.0,53.0,0.5831858407079646,1.6666666666666667,75.28829790289771,74.36781609195403,0.0,0.0005250832482163605,-1.0,-0.17647058823529413
14.0,-114.0,0.07596371882086168,-0.21428571428571427,83.38634582459768,53.285714285714285,0.0,0.0006281849397376896,-1.0,-0.15
14.0,178.0,0.8589838909541512,2.34375,83.03786857559567,56.03931451612903,0.0,0.000846568032894053,0.0,0.0
14.0,134.0,0.7254440961337513,1.8611111111111112,89.96457845441248,148.86587301587304,0.0,0.000643464163082536,1.0,0.02702702702702703
-335.0,86.0,0.3412589960827184,1.0104166666666667,108.71589320341418,86.87357456140352,0.0,0.001146278095415933,1.0,0.045454545454545456
-335.0,28.0,0.17743589743589744,1.7142857142857142,126.9341237452474,46.219780219780226,0.0,0.003252742538456829,1.0,0.17142857142857143
-335.0,18.0,-0.14655346674752376,0.1388888888888889,110.35761195645128,107.72301587301587,0.0,0.0015364969493989542,1.0,0.03529411764705882
-335.0,51.0,0.2506144588524451,0.6052631578947368,105.89624792720574,84.27643223102002,0.0,0.0011171302397305915,1.0,0.011111111111111112
-335.0,-224.0,-0.6826971461433398,-1.6835443037974684,108.98514918785598,112.61259372732404,0.20773196666053811,0.0010357493611736332,-1.0,-0.12727272727272726
-335.0,-2.0,-0.26121919584954606,0.03571428571428571,129.47066742858834,72.40608465608466,0.006595881595881596,0.0020994107728801643,-1.0,-0.15625
-335.0,-20.0,-2.017543859649123,-5.375,129.69163131291918,53.982142857142854,0.0,0.003546914261199983,-1.0,-0.1111111111111111
-335.0,-18.0,-1.2946708463949843,-3.1666666666666665,111.69461873634775,73.06060606060606,0.0,0.0028049540732783093,-1.0,-0.08695652173913043
-335.0,155.0,0.6616045405737077,0.3873239436619718,118.12541222927139,155.78508640495454,0.0,0.0010998384773633246,-1.0,-0.009174311926605505
-335.0,83.0,0.17769726247987117,0.8416666666666667,114.62716983184691,93.83186274509804,0.0,0.0011123002518476366,1.0,0.07692307692307693
-335.0,25.0,-0.0453416149068323,0.375,126.46781325043185,83.40322580645162,0.0,0.0014989376784094678,-1.0,-0.08571428571428572
-335.0,202.0,0.8984771573604061,2.2222222222222223,108.95813288677827,86.88473520249221,0.0,0.0011134037262509385,1.0,0.044585987261146494
-335.0,-114.0,-0.2064446500154178,-1.4085365853658536,109.18087589447681,117.34741134221159,0.0,0.0013530491950609833,-1.0,-0.05641025641025641
-335.0,28.0,0.060236370568051846,-0.984375,110.51874020848382,108.65054563492063,0.0,0.0012803220167615405,-1.0,-0.05263157894736842
-335.0,34.0,-0.21660791226008616,0.0078125,123.90317135087754,107.77159202755905,0.0,0.0011012843805547868,1.0,0.026737967914438502
-335.0,10.0,-0.4758562008083386,-0.5,130.2681935486791,85.77272727272727,0.0,0.0015396738911144675,1.0,0.1076923076923077
-335.0,53.0,0.3255784865540963,2.161290322580645,112.11427560664244,64.13749338974088,0.0,0.001238015513683692,-1.0,-0.06557377049180328
-335.0,-28.0,-0.5141912768556441,-1.8735632183908046,130.13254147907597,215.74114676765666,0.0,0.001045173028035804,1.0,0.036065573770491806
-335.0,-2.0,-2.4355108877721943,-6.75,143.0348442435893,54.916666666666664,0.0005975363118220262,0.005439112581969716,1.0,0.13725490196078433
-335.0,-113.0,-1.4021603656003323,-2.462962962962963,113.79143023522113,119.30992313067784,0.0,0.0013115413665760924,-1.0,-0.1559633027522936
-335.0,-19.0,-0.6012523314681588,0.11666666666666667,106.42845412765945,105.12175141242938,0.0,0.0012943032193141863,1.0,0.06930693069306931
-335.0,53.0,0.03552912473315035,-0.44666666666666666,106.7523784542794,157.7924384787472,0.0,0.0010668208321906398,1.0,0.03734439834024896
-335.0,96.0,0.6192028985507246,0.5784313725490197,108.40811024418038,105.3749757328674,0.0,0.0011688116780443618,-1.0,-0.08256880733944955
