W(u),W(v),d3,var3,w_centrality,uw_centrality,role(u),role(v),lane(u),lane(v),sign,score
12,52,0.23972602739726026,12.547144941863202,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.42857142857142855
12,-152,-0.4788732394366197,10.398845369033992,0.0,9.460906898829437e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,1.0
12,-144,-0.475177304964539,10.506499078771359,0.0,9.524100910886892e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,28,0.21232876712328766,53.22623923174693,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2413793103448276
20,172,0.5793103448275863,59.48330748120749,0.0,9.256705685277114e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.23333333333333334
20,160,0.6666666666666666,48.9198606271777,0.006733774590917448,9.326208311162815e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3023255813953488
20,24,0.13013698630136986,59.14451819422869,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.03614457831325301
20,-12,0.0547945205479452,48.210045662100455,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1111111111111111
20,16,0.1095890410958904,54.44843007108224,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.029411764705882353
20,48,0.2191780821917808,51.51880619498188,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.03225806451612903
20,-16,0.041379310344827586,51.18167283140437,0.0,9.25948130917075e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1
20,164,0.6712328767123288,75.98088782187074,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.0379746835443038
20,4,0.0979020979020979,46.98687277634646,0.0,9.392759788849267e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.058823529411764705
20,28,0.19791666666666666,48.82828832752613,0.0,9.321463047487572e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,-60,-0.0821917808219178,64.9073106435061,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.125
20,20,0.13541666666666666,47.90145905923345,0.0,9.321903318863807e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,-1,-0.18181818181818182
20,-40,-0.007246376811594203,45.90540184453228,0.0,9.730248587215066e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO,1,0.25
20,-52,-0.14383561643835616,54.39848420656216,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.04950495049504951
20,548,1.8082191780821917,65.41326554629761,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.23809523809523808
20,-116,-0.21232876712328766,60.02349009085346,0.13052721088435373,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.13821138211382114
20,16,0.13013698630136986,57.1101539330603,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_SUPPORT,-1,-0.008695652173913044
20,12,0.0410958904109589,53.441604293178926,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.1388888888888889
20,12,0.07291666666666667,51.94239982578397,0.0,9.320545034830749e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.06976744186046512
20,-84,-0.2,49.27474048442907,0.0,9.25900206475746e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_CARRY,-1,-0.08
20,-100,-0.31724137931034485,47.5322276577974,0.0,9.255831173639393e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_SUPPORT,-1,-0.08695652173913043
20,-72,-0.16083916083916083,50.42316280211017,0.0,9.38945096201103e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO,-1,-0.3103448275862069
20,-176,-0.5616438356164384,67.45666807889658,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.03278688524590164
20,616,2.191780821917808,78.91842018547287,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,-1,-0.014492753623188406
20,-88,-0.08904109589041095,59.20166643129502,0.937020438806153,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.23595505617977527
20,148,0.5273972602739726,72.55938426775879,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,1,0.07368421052631578
20,-356,-1.1232876712328768,112.42461045991622,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.15384615384615385
20,40,0.18181818181818182,46.963317384370015,0.0,9.392260001136645e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.2222222222222222
20,-304,-1.0068493150684932,72.64600103563527,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_CARRY,1,0.02857142857142857
20,88,0.3159722222222222,60.76740950445219,0.0,9.32860060492807e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.02857142857142857
20,348,1.1095890410958904,86.08416890269736,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.11956521739130435
20,400,1.2465753424657535,65.13486795650331,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.3111111111111111
20,-96,-0.22602739726027396,74.48481852845643,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.03937007874015748
20,88,0.3972602739726027,48.240267382196485,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_CARRY,-1,-0.14285714285714285
20,420,1.4109589041095891,60.902697359130066,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.10294117647058823
20,104,0.547945205479452,63.36195452619687,0.3034182141324998,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.225
20,8,0.0821917808219178,52.068822670997505,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.041666666666666664
20,68,0.18493150684931506,63.14781339735442,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.4146341463414634
20,-212,-0.6506849315068494,61.740102622040204,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.011764705882352941
20,46,0.1917808219178082,56.88405592430448,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO,1,0.058823529411764705
20,208,0.7054794520547946,54.050416607823756,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,SOLO,1,0.23404255319148937
20,184,0.625,53.433797909407666,0.0,9.320991463848608e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.24528301886792453
20,508,1.86986301369863,74.28541166501907,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.05454545454545454
20,-184,-0.5,55.81786941580756,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,-1,-0.14285714285714285
20,-52,-0.02054794520547945,86.37071035164524,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.06951871657754011
20,-60,-0.21678321678321677,45.47564715985769,0.0,9.392846596036941e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.29411764705882354
20,84,0.30344827586206896,58.41971125164062,0.0,9.25948130917075e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.07042253521126761
20,168,0.5753424657534246,69.3310737654757,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.07142857142857142
20,-368,-1.082191780821918,66.37122816927929,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,-1,-0.14545454545454545
20,152,0.4375,65.69642857142857,0.0,9.323806899406483e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.19480519480519481
20,-244,-0.636986301369863,65.07051734689074,0.4421492921492922,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1623931623931624
20,-80,-0.24817518248175183,45.30814684099356,0.0,9.799280448987494e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.25
20,194,0.7551724137931034,53.777222288509726,0.0,9.257604831045477e-05,MIDDLE,TOP,DUO_SUPPORT,SOLO,-1,-0.11864406779661017
20,196,0.684931506849315,52.64265875817917,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.08695652173913043
20,-48,-0.02464788732394366,46.716704822575025,0.0,9.456545779708139e-05,MIDDLE,TOP,DUO_SUPPORT,SOLO,1,0.09090909090909091
20,80,0.4520547945205479,54.94271053994257,0.01339860268431697,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,-1,-0.21621621621621623
20,28,0.14383561643835616,50.742126818246014,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_SUPPORT,1,0.08571428571428572
20,-88,-0.2465753424657534,119.60222190839336,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.05555555555555555
20,-60,-0.041666666666666664,49.113240418118465,0.0,9.32189060961697e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.21951219512195122
20,76,0.3724137931034483,47.563250208805634,0.0,9.25900206475746e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.16279069767441862
20,38,0.136986301369863,60.15986442592854,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.10843373493975904
20,28,0.21724137931034482,52.67582627371436,0.0,9.256705685277116e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.19047619047619047
20,-20,0.0034482758620689655,54.10033408901086,0.0,9.257152114294972e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.03225806451612903
20,64,0.2535211267605634,46.981436321106855,0.0,9.46339680769623e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,0,0.0
20,276,0.896551724137931,49.45638945233266,0.0,9.255831173639392e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.2777777777777778
20,-208,-0.6206896551724138,51.585729626536214,0.0,9.257152114294972e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.04
20,-72,-0.2103448275862069,47.751449707672116,0.0,9.261469815840819e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.1
20,-192,-0.593103448275862,54.78195919341368,0.0,9.256705685277114e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,1,0.041666666666666664
20,-148,-0.41724137931034483,46.583092709700516,0.0,9.256705685277116e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2222222222222222
20,4,0.07518796992481203,46.83960845510001,0.0,0.00010094206099389151,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.5555555555555556
20,-44,-0.1506849315068493,50.10092736430824,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.5
20,-156,-0.4716312056737589,50.11485071048182,0.0,9.524776076816696e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.16666666666666666
20,160,0.6643356643356644,47.24132008342534,0.0,9.38574266841744e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.058823529411764705
20,-144,-0.4219858156028369,46.00278892506499,0.0,9.524100910886892e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1111111111111111
20,-8,-0.07534246575342465,56.22798098197053,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.2328767123287671
20,196,0.7375886524822695,47.16221195830494,0.0,9.522323586680933e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.42857142857142855
20,-32,-0.04794520547945205,54.13515040248552,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.011764705882352941
20,160,0.5896551724137931,51.94522133396969,0.0,9.261469815840819e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.041666666666666664
20,160,0.5753424657534246,59.86715623970249,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.08108108108108109
20,12,0.136986301369863,59.79560325754366,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.06896551724137931
20,-232,-0.7241379310344828,53.23851569025176,0.0,9.25806396931017e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.013333333333333334
20,116,0.4246575342465753,46.49258579296709,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,1,0.23076923076923078
20,4,0.0547945205479452,53.85953019818293,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,SOLO,1,0.05405405405405406
20,-36,0.04195804195804196,45.47191755612808,0.006687810259238831,9.39275978884927e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3793103448275862
20,-344,-1.0482758620689656,114.29523923159529,0.0,9.257152114294972e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.21052631578947367
20,-16,-0.02054794520547945,66.00644918326037,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.047619047619047616
20,40,0.1506849315068493,61.67481052582027,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.11764705882352941
20,68,0.24482758620689654,49.742620212385155,0.0,9.25626541390088e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.2631578947368421
20,-420,-1.3767123287671232,111.25278915407428,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.012658227848101266
20,-116,-0.23972602739726026,71.30315868756767,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,-1,-0.08074534161490683
20,-464,-1.4794520547945205,62.67655227604387,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.09375
20,-112,-0.3,52.785121107266434,0.0,9.261469815840819e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1282051282051282
20,132,0.4931506849315068,50.79376735865932,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,SOLO,1,0.09090909090909091
20,-44,-0.12413793103448276,55.24405202243169,0.0,9.257604831045475e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.08888888888888889
20,20,0.19863013698630136,57.5136750929718,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.14754098360655737
20,-136,-0.38620689655172413,59.71191981863739,0.0,9.256705685277114e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO,0,0.0
20,-28,0.0,52.034364261168385,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1
20,-292,-0.8493150684931506,55.83288612719484,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.15384615384615385
20,64,0.23972602739726026,49.509344254577975,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.2
20,140,0.5136986301369864,55.19912441745516,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.0684931506849315
20,-228,-0.6180555555555556,46.80134533488192,0.006756756756756757,9.327068763982214e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1956521739130435
20,20,0.1232876712328767,67.39368262486467,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.02631578947368421
20,-152,-0.3356164383561644,50.18250717883538,0.013421584850156279,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2698412698412698
20,-12,0.16312056737588654,50.28646424875697,0.0,9.523176075239434e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.20689655172413793
20,-124,-0.3904109589041096,53.24224450407193,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.10638297872340426
20,112,0.3854166666666667,46.29344512195122,0.0,9.320551192472373e-05,MIDDLE,BOTTOM,DUO_SUPPORT,SOLO,1,0.30434782608695654
20,-76,-0.13138686131386862,44.59073286810513,0.0,9.80456417280069e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,-100,-0.2007042253521127,52.20339172846265,0.0,9.452771255487139e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.09523809523809523
20,-108,-0.1780821917808219,48.772301464011676,0.006756756756756757,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,SOLO,-1,-0.391304347826087
20,140,0.5753424657534246,49.22798098197053,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.10526315789473684
20,-76,-0.2054794520547945,49.38031351504025,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,1,0.125
20,-104,-0.273972602739726,47.622275573129976,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.16666666666666666
20,112,0.3793103448275862,50.679155232072546,0.0,9.25948130917075e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.2972972972972973
20,-52,-0.11805555555555555,47.212495160665895,0.0,9.320991463848608e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.2
20,-112,-0.3287671232876712,48.08398060537589,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_CARRY,1,0.1111111111111111
20,96,0.3219178082191781,52.59704373205291,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.2682926829268293
20,-224,-0.6301369863013698,50.16513675092972,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_CARRY,-1,-0.35714285714285715
20,-8,-0.04794520547945205,51.4547380313515,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.5652173913043478
20,-56,-0.22602739726027396,60.03808313326743,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.2
20,-192,-0.5950704225352113,47.61283780421042,0.0,9.45706002751948e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,1,0.12
20,52,0.2465753424657534,47.464764863719815,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,180,0.5833333333333334,49.65156794425087,0.0,9.320545034830749e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.21739130434782608
20,116,0.3741258741258741,52.34024046129309,0.0,9.39108081965225e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.08333333333333333
20,-152,-0.5070422535211268,45.85507390633554,0.0,9.460906898829437e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,84,0.2689655172413793,46.778618303305095,0.0,9.25948130917075e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.38461538461538464
20,-88,-0.21232876712328766,48.160947135526996,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.17647058823529413
20,-196,-0.5620689655172414,47.264300202839756,0.0,9.261469815840819e-05,MIDDLE,BOTTOM,DUO_SUPPORT,DUO_CARRY,-1,-0.2727272727272727
20,52,0.2465753424657534,48.413218471967234,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
20,252,0.863013698630137,56.262957209433694,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.2631578947368421
28,-124,-0.3561643835616438,24.065150873228827,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.16666666666666666
28,-176,-0.4520547945205479,37.97363837499412,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.23529411764705882
28,-212,-0.6643835616438356,32.29247281457421,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.3333333333333333
28,-44,-0.017241379310344827,25.76094738098079,0.0,9.257604831045475e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.23529411764705882
28,140,0.5753424657534246,26.038977545544416,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
28,4,0.1506849315068493,24.437697123758415,0.0,9.192866335723479e-05,MIDDLE,BOTTOM,DUO_SUPPORT,SOLO,-1,-0.23076923076923078
28,88,0.4409722222222222,30.742148180410375,0.04390359747502605,9.32860060492807e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2
28,194,0.7275862068965517,24.821727717456152,0.0,9.257604831045477e-05,MIDDLE,TOP,DUO_SUPPORT,SOLO,1,0.14285714285714285
28,80,0.3219178082191781,27.201854728616485,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,1,0.25925925925925924
28,38,0.2191780821917808,31.415713411476723,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.034482758620689655
28,116,0.4931506849315068,17.41232405969025,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,0,0.0
28,-76,-0.15328467153284672,15.353707120130478,0.0,9.80456417280069e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.6666666666666666
28,160,0.6301369863013698,30.756202043025937,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.0625
28,-96,-0.2191780821917808,45.367603445840984,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.037037037037037035
28,-16,0.0547945205479452,36.883585181000804,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.05555555555555555
28,-368,-1.13013698630137,38.587817163300855,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,-1,-0.1111111111111111
28,-116,-0.3082191780821918,32.68817963564468,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.023255813953488372
28,508,1.7534246575342465,45.011156616297136,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.23076923076923078
28,46,0.22602739726027396,27.666949112648872,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO,1,0.11764705882352941
28,616,2.1780821917808217,49.631407993221295,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO,1,0.06666666666666667
28,-52,-0.17123287671232876,57.07710775314221,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.1566265060240964
28,-192,-0.5379310344827586,25.377448991767093,0.0,9.256705685277114e-05,MIDDLE,NONE,DUO_SUPPORT,DUO,-1,-0.1
28,276,1.0655172413793104,22.448979835341845,0.0,9.255831173639392e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.09090909090909091
28,208,0.7808219178082192,25.395094854775692,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,SOLO,1,0.2
28,-152,-0.4753521126760563,15.946386801373613,0.0,9.460906898829437e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.5
28,160,0.6111111111111112,20.684475416182735,0.0,9.326208311162815e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,1,0.05263157894736842
28,20,0.08904109589041095,28.00579014263522,0.0,9.192866335723479e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,1,0.28205128205128205
28,-344,-1.0689655172413792,85.24090204032932,0.0,9.257152114294972e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.1111111111111111
28,40,0.2328767123287671,32.81843430777197,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,0,0.0
28,-88,-0.2808219178082192,32.0651979475592,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,1,0.2972972972972973
28,-112,-0.2808219178082192,18.869321658899402,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_CARRY,-1,-0.07692307692307693
28,24,0.2191780821917808,29.663136091889093,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.2
28,40,0.26573426573426573,17.220365599312967,0.0,9.392260001136645e-05,MIDDLE,JUNGLE,DUO_SUPPORT,NONE,-1,-0.4
28,84,0.3896551724137931,18.037954897983536,0.0,9.25948130917075e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.047619047619047616
28,420,1.4452054794520548,31.72550957962623,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.2765957446808511
28,-52,-0.02054794520547945,24.769335781198514,0.48222635901207334,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3333333333333333
28,-60,-0.13013698630136986,36.010497575671984,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,SOLO,1,0.13043478260869565
28,12,0.1643835616438356,24.7288989314127,0.0,9.192866335723479e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.14285714285714285
28,52,0.2945205479452055,18.112272277926845,0.0,9.192866335723479e-05,MIDDLE,TOP,DUO_SUPPORT,DUO_SUPPORT,-1,-0.3333333333333333
28,-88,-0.21232876712328766,18.95132514239985,0.0,9.192866335723479e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.2
28,152,0.5729166666666666,37.68804442508711,0.0,9.323806899406483e-05,MIDDLE,MIDDLE,DUO_SUPPORT,DUO_SUPPORT,1,0.1111111111111111
28,-60,-0.11538461538461539,15.835762483130903,0.09199760985475272,9.392846596036941e-05,MIDDLE,NONE,DUO_SUPPORT,DUO_SUPPORT,-1,-0.5555555555555556
